,color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_facebook_likes,actor_1_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,num_user_for_reviews,language,budget,imdb_score,aspect_ratio,movie_facebook_likes,Continent,title_year_bins,main_genre,English,Other-language,Action,Adventure,Comedy,Drama,Other-gen, Black and White,Color,<=2000,>2000,Africa,America,Asia,Europe,Oceania,Other-continent
3922,Color,163.0,104.0,30.0,296.0,413.0,769.0,4046737.0,67949,2251,390.0,English,4000000.0,7.1,1.85,15000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3923,Color,52.0,96.0,2.0,0.0,12.0,960.0,3713002.0,3611,972,62.0,English,8000000.0,2.7,1.85,131,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
3924,Color,40.0,110.0,0.0,237.0,246.0,721.0,3468572.0,10073,1966,78.0,English,4000000.0,7.3,1.85,816,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3925,Color,50.0,84.0,378.0,611.0,729.0,925.0,2892582.0,22697,3559,202.0,English,4000000.0,7.6,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3926,Color,45.0,94.0,24.0,545.0,625.0,834.0,2800000.0,4377,2662,85.0,English,4000000.0,5.8,1.85,309,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3927,Color,121.0,93.0,131.0,90.0,113.0,497.0,2426851.0,16224,776,76.0,English,4000000.0,6.5,2.55,830,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3928,Color,114.0,96.0,101.0,71.0,394.0,730.0,1325073.0,18762,1208,91.0,English,4000000.0,6.6,2.35,708,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3929,Color,270.0,88.0,0.0,939.0,947.0,1000.0,48540926.75837148,53342,4777,287.0,English,4000000.0,6.2,1.85,16000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3930,Color,116.0,101.0,21.0,161.0,291.0,420.0,864959.0,20275,1215,151.0,English,4000000.0,6.9,1.85,0,Europe,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3931,Color,115.0,102.0,330.0,0.0,0.0,48.0,2601847.0,22457,48,69.0,Other-language,4000000.0,8.5,2.35,26000,America,>2000,Other-gen,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
3932,Color,15.0,87.0,101.0,324.0,576.0,721.0,800000.0,2308,1700,35.0,English,4000000.0,4.8,1.85,550,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
3933,Color,122.0,83.0,19.0,322.0,685.0,947.0,1429260.0,45293,2353,71.0,English,39961372.69991154,6.6,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3934,Color,35.0,103.0,5.0,842.0,1000.0,1000.0,48540926.75837148,4091,3408,20.0,English,4500000.0,5.7,2.35,987,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3935,Color,41.0,99.0,60.0,444.0,665.0,979.0,562059.0,8535,3130,113.0,English,4000000.0,7.0,1.85,872,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3936,Color,31.0,106.0,81.0,687.0,811.0,2000.0,399793.0,2877,4343,70.0,English,4000000.0,5.4,1.78,111,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3937,Color,332.0,115.0,227.0,226.0,227.0,690.0,48540926.75837148,29440,1298,110.0,Other-language,39961372.69991154,7.1,1.85,12000,Europe,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3938,Color,232.0,117.0,234.0,221.0,1000.0,12000.0,371897.0,36494,13607,118.0,English,4000000.0,6.9,2.35,11000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3939,Color,43.0,99.0,13.0,159.0,254.0,419.0,302204.0,6705,975,53.0,English,3000000.0,6.6,2.35,167,Europe,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3940,Color,68.0,102.0,212.0,195.0,633.0,10000.0,354704.0,2705,11083,38.0,English,1300000.0,5.9,1.85,314,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
3941,Color,51.0,85.0,0.0,209.0,774.0,945.0,265107.0,4617,2282,93.0,English,1500000.0,6.3,1.85,614,Oceania,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
3942,Color,33.0,86.0,8.0,428.0,638.0,759.0,185577.0,2133,2805,31.0,English,4000000.0,6.3,1.85,182,Europe,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3943,Color,26.0,120.0,45.0,69.0,85.0,623.0,100412.0,2112,824,7.0,Other-language,4000000.0,7.7,2.35,0,America,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3944,Color,109.0,106.0,0.0,67.0,163.0,617.0,58214.0,34224,916,137.0,English,9500000.0,7.0,2.35,10000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
3945,Color,34.0,103.0,272.0,70.0,450.0,736.0,75078.0,1398,1403,26.0,English,14000000.0,6.3,1.85,132,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3946,Color,31.0,93.0,12.0,15.0,29.0,578.0,64359.0,811,643,26.0,English,2500000.0,5.9,2.1296338821490473,108,Europe,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3947,Color,141.0,112.0,105.0,748.0,6000.0,18000.0,317125.0,23334,25269,87.0,English,16000000.0,6.2,2.35,0,Oceania,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
3948,Color,19.0,100.0,137.0,476.0,575.0,4000.0,48540926.75837148,1555,5796,40.0,English,4000000.0,5.0,2.35,98,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3949,Color,64.0,113.0,58.0,9.0,27.0,331.0,146402.0,9913,387,38.0,Other-language,4000000.0,7.7,1.85,0,Europe,>2000,Comedy,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3950,Color,215.0,98.0,53.0,65.0,238.0,530.0,18469.0,34263,1038,141.0,English,650000.0,6.5,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3952,Color,12.0,92.0,19.0,599.0,759.0,18000.0,12836.0,1686,20135,28.0,English,4000000.0,5.8,1.85,161,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
3953,Color,70.0,106.0,19.0,9.0,29.0,585.0,20262.0,1738,629,10.0,Other-language,4000000.0,6.1,2.35,278,America,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3954,Color,46.0,119.0,8.0,2000.0,3000.0,3000.0,48540926.75837148,3297,10984,42.0,English,4000000.0,6.0,2.35,798,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3955,Color,135.0,99.0,7.0,641.0,706.0,762.0,48540926.75837148,22220,2631,97.0,English,4000000.0,6.3,2.35,0,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3956,Color,38.0,90.0,165.0,150.0,246.0,686.0,48540926.75837148,5137,1298,50.0,English,39961372.69991154,6.3,2.35,688,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3957,Color,8.0,120.0,0.0,22.0,45.0,114.0,48540926.75837148,2488,183,3.0,Other-language,4000000.0,7.5,2.1296338821490473,282,Europe,>2000,Adventure,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
3958,Color,34.0,168.0,0.0,69.0,649.0,713.0,48540926.75837148,6303,1541,129.0,English,4000000.0,7.6,2.35,0,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3959,Color,36.0,93.0,55.0,5.0,11.0,223.0,4063.0,2086,242,20.0,English,4000000.0,5.2,2.35,657,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3960, Black and White,35.0,96.0,177.0,4.0,12.0,431.0,48540926.75837148,3753,457,53.0,English,3950000.0,7.8,1.2,279,America,<=2000,Drama,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
3961,Color,6.0,103.0,0.0,183.0,536.0,650.0,48540926.75837148,2727,1585,19.0,English,4000000.0,6.6,1.85,296,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3962,Color,39.0,93.0,21.0,359.0,637.0,763.0,48540926.75837148,4146,2651,29.0,English,4000000.0,4.7,2.35,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
3963,Color,182.0,84.0,18.0,35.0,129.0,399.0,48540926.75837148,27781,644,104.0,English,39961372.69991154,6.7,2.35,0,Oceania,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
3964,Color,14.0,81.0,548.0,104.0,134.0,166.0,48540926.75837148,1561,609,21.0,English,4000000.0,4.2,2.1296338821490473,531,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
3965,Color,3.0,84.0,4.0,271.0,346.0,637.0,48540926.75837148,1929,1932,4.0,English,4000000.0,6.3,1.78,170,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3966,Color,3.0,94.0,103.0,111.0,476.0,544.0,48540926.75837148,724,1150,15.0,English,4000000.0,4.7,2.1296338821490473,365,Africa,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
3967,Color,1.0,141.0,335.0,635.0,744.0,11000.0,48540926.75837148,67,13391,1.0,English,100000000.0,6.0,2.35,0,America,>2000,Adventure,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
3968,Color,62.0,120.0,160.0,94.0,269.0,559.0,48540926.75837148,23713,1238,167.0,English,2000000.0,7.9,1.66,2000,Europe,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3969,Color,161.0,121.0,0.0,682.0,977.0,3000.0,48540926.75837148,103493,5987,317.0,English,3800000.0,8.1,1.85,17000,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3970,Color,157.0,226.0,149.0,248.0,384.0,503.0,198655278.0,215340,1862,706.0,English,3977000.0,8.2,1.37,16000,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3971,Color,31.0,104.0,10.0,196.0,236.0,507.0,143653.0,1177,1281,10.0,English,4000000.0,6.0,2.35,0,Europe,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
3972,Color,53.0,152.0,541.0,288.0,575.0,773.0,14873.0,5294,2888,67.0,English,3800000.0,6.8,2.35,251,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
3973,Color,1.0,92.0,2.0,601.0,826.0,881.0,48540926.75837148,257,3229,6.0,English,39961372.69991154,7.3,1.85,237,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3974,Color,21.0,107.0,24.0,83.0,244.0,277.0,8000000.0,3167,731,90.0,English,3768785.0,7.0,1.37,456,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
3975,Color,246.0,97.0,69.0,106.0,365.0,414.0,304137.0,55982,1269,148.0,English,39961372.69991154,7.3,1.85,17000,Europe,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3976,Color,42.0,115.0,6.0,24.0,69.0,119.0,48540926.75837148,2650,222,35.0,Other-language,8000000.0,7.5,2.35,385,America,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3977,Color,78.0,95.0,89.0,388.0,654.0,963.0,37606.0,31836,2658,90.0,English,3500000.0,6.8,2.35,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
3978,Color,41.0,102.0,136.0,48.0,78.0,89.0,2956000.0,3258,282,54.0,English,3700000.0,7.1,1.37,359,America,<=2000,Adventure,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
3979,Color,61.0,99.0,29.0,64.0,64.0,117.0,19959.0,3579,298,14.0,English,3800000.0,6.9,2.35,0,Europe,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
3980,Color,112.0,109.0,13.0,480.0,796.0,3000.0,2706659.0,17770,5977,172.0,English,2000000.0,6.9,1.85,0,Europe,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
3981,Color,349.0,113.0,174.0,767.0,902.0,14000.0,61094903.0,210548,17151,332.0,English,30000000.0,6.9,2.35,29000,Europe,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
3983, Black and White,88.0,113.0,154.0,77.0,89.0,183.0,48540926.75837148,76616,465,334.0,English,3600000.0,7.9,1.85,0,America,<=2000,Drama,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
3984,Color,122.0,91.0,11.0,121.0,891.0,1000.0,45857453.0,82232,2323,174.0,English,3500000.0,7.2,1.85,0,Europe,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
3985,Color,134.0,88.0,104.0,318.0,575.0,628.0,83400000.0,160281,2726,427.0,English,3500000.0,7.8,1.85,16000,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3986,Color,11.0,88.0,2.0,6.0,872.0,2000.0,48540926.75837148,801,2886,14.0,English,5000000.0,3.5,1.33,358,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
3987, Black and White,20.0,97.0,473.0,624.0,723.0,826.0,27900000.0,74626,3455,157.0,English,3500000.0,7.3,1.85,8000,America,<=2000,Comedy,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
3988,Color,28.0,97.0,117.0,556.0,582.0,851.0,27900000.0,39508,3036,96.0,English,3500000.0,7.5,1.85,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
3990,Color,95.0,85.0,10.0,178.0,273.0,3000.0,14000000.0,15956,3617,118.0,English,3500000.0,6.0,1.85,1000,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3991,Color,31.0,121.0,541.0,242.0,372.0,575.0,48540926.75837148,6350,1970,62.0,English,3716946.0,7.3,1.85,357,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3992, Black and White,79.0,134.0,174.0,188.0,220.0,255.0,48540926.75837148,19026,970,128.0,English,3500000.0,8.0,2.35,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
3993,Color,25.0,149.0,160.0,75.0,139.0,157.0,48540926.75837148,7071,646,83.0,English,3500000.0,7.6,1.78,930,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
3994,Color,22.0,121.0,22.0,367.0,481.0,606.0,48540926.75837148,5941,2402,74.0,English,3500000.0,7.0,2.35,470,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
3995,Color,110.0,116.0,13000.0,118.0,146.0,195.0,48540926.75837148,30982,771,199.0,English,2000000.0,7.5,1.85,0,Europe,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0
3996,Color,425.0,92.0,22.0,159.0,191.0,648.0,25138292.0,66483,1122,452.0,English,3500000.0,6.8,1.66,43000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
3997,Color,19.0,93.0,0.0,78.0,118.0,625.0,10305534.0,1721,987,38.0,English,3500000.0,3.9,1.85,280,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3998,Color,43.0,96.0,0.0,111.0,356.0,385.0,9449219.0,13949,995,98.0,English,3500000.0,6.1,1.85,453,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
3999, Black and White,127.0,105.0,386.0,248.0,258.0,3000.0,6390032.0,24977,4238,229.0,English,3500000.0,7.5,2.35,0,America,<=2000,Other-gen,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
4000,Color,262.0,129.0,195.0,50.0,88.0,827.0,20167424.0,131831,1044,231.0,Other-language,2000000.0,8.2,2.35,33000,America,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4001,Color,184.0,87.0,0.0,83.0,177.0,1000.0,48540926.75837148,49672,1592,419.0,English,3500000.0,7.2,1.85,3000,America,<=2000,Other-gen,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
4002,Color,33.0,94.0,47.0,108.0,209.0,430.0,48540926.75837148,4790,836,52.0,English,39961372.69991154,4.8,1.85,804,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4003,Color,252.0,37.0,0.0,199.0,328.0,634.0,5923044.0,113451,1347,537.0,English,3600000.0,7.8,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4004,Color,31.0,81.0,0.0,542.0,555.0,560.0,3293258.0,11399,2238,131.0,English,3000000.0,5.2,1.85,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4005,Color,139.0,97.0,48.0,689.0,697.0,984.0,48540926.75837148,34532,3075,236.0,English,1000000.0,3.3,1.78,93000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4006,Color,39.0,106.0,22.0,10.0,16.0,174.0,886410.0,1024,222,494.0,Other-language,3500000.0,6.8,1.85,140,America,<=2000,Drama,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4007,Color,337.0,103.0,12.0,4.0,4.0,29.0,252652.0,54104,44,199.0,Other-language,19900000.0,7.0,1.85,38000,Europe,>2000,Comedy,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
4008,Color,30.0,101.0,0.0,681.0,729.0,827.0,220234.0,1950,3574,24.0,English,3500000.0,6.5,1.85,360,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4009,Color,265.0,102.0,82.0,536.0,591.0,622.0,34350553.0,104072,2486,207.0,English,68000000.0,5.7,2.35,15000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4010,Color,50.0,98.0,9.0,405.0,8000.0,11000.0,101228.0,7228,20009,53.0,English,3500000.0,6.4,1.85,414,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4011,Color,50.0,91.0,23.0,660.0,756.0,4000.0,96793.0,12188,6380,135.0,English,3500000.0,5.3,2.35,1000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4012,Color,9.0,105.0,28.0,131.0,294.0,426.0,123777.0,342,1043,15.0,English,3500000.0,4.7,1.85,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4013,Color,15.0,98.0,0.0,31.0,168.0,368.0,48540926.75837148,1634,668,11.0,English,3500000.0,6.1,1.85,127,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4014,Color,5.0,104.0,6.0,467.0,893.0,922.0,48540926.75837148,372,2406,20.0,English,1000000.0,5.5,1.37,18,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4016,Color,4.0,96.0,0.0,460.0,574.0,708.0,48540926.75837148,961,2307,12.0,English,3500000.0,4.8,2.35,211,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4017,Color,44.0,148.0,41.0,739.0,774.0,2000.0,48540926.75837148,30434,5526,55.0,English,3500000.0,8.4,2.1296338821490473,5000,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4018,Color,6.0,100.0,117.0,0.0,3.0,21.0,29233.0,75,24,2.0,English,3500000.0,7.0,2.1296338821490473,121,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4019,Color,17.0,86.0,892.0,50.0,145.0,603.0,48540926.75837148,1285,854,10.0,English,3500000.0,3.3,1.78,721,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4020,Color,7.0,92.0,14.0,597.0,660.0,2000.0,48540926.75837148,1928,3854,10.0,English,3500000.0,5.4,1.85,482,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4022,Color,3.0,90.0,0.0,37.0,53.0,1000.0,48540926.75837148,610,1183,18.0,English,3440000.0,3.1,2.35,606,Europe,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4023,Color,55.0,94.0,0.0,605.0,628.0,1000.0,48540926.75837148,15115,2861,102.0,English,3400000.0,6.7,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4024,Color,169.0,80.0,10.0,34.0,108.0,11000.0,77413017.0,45984,11218,331.0,Other-language,8000000.0,7.6,1.85,0,Europe,>2000,Other-gen,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
4025,Color,290.0,107.0,78.0,969.0,2000.0,18000.0,5354039.0,92599,22834,225.0,English,3500000.0,7.1,1.85,21000,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4026,Color,10.0,99.0,0.0,43.0,69.0,141.0,48540926.75837148,1262,320,13.0,English,39961372.69991154,6.1,2.35,224,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4027,Color,159.0,92.0,0.0,539.0,585.0,1000.0,2926565.0,28573,3608,72.0,English,3000000.0,6.5,1.66,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4028,Color,535.0,107.0,141.0,535.0,970.0,24000.0,13092000.0,399138,26495,731.0,English,3300000.0,8.5,2.4,129000,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4029,Color,214.0,135.0,353.0,40.0,69.0,1000.0,7563397.0,533200,1211,749.0,Other-language,3300000.0,8.7,1.85,28000,America,>2000,Other-gen,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4030,Color,47.0,99.0,8.0,78.0,472.0,798.0,104257.0,19194,1430,160.0,English,2200000.0,7.1,1.85,0,Europe,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
4031,Color,17.0,102.0,19.0,80.0,144.0,632.0,48540926.75837148,2116,1011,13.0,English,3400000.0,6.6,2.1296338821490473,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4032,Color,85.0,93.0,22.0,303.0,505.0,11000.0,17311.0,12304,11860,73.0,English,39961372.69991154,6.7,1.85,799,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4033,Color,349.0,115.0,346.0,26.0,69.0,74.0,610968.0,170155,216,249.0,Other-language,3800000.0,8.3,2.35,60000,Europe,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4034,Color,109.0,94.0,84.0,378.0,577.0,662.0,48540926.75837148,104908,2076,458.0,English,4000000.0,8.1,1.85,18000,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4035,Color,60.0,91.0,38.0,377.0,464.0,625.0,8108247.0,9607,2747,174.0,English,3300000.0,7.4,1.85,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4036,Color,101.0,98.0,73.0,129.0,251.0,595.0,48540926.75837148,6549,1105,75.0,English,4300000.0,6.6,1.85,934,America,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
4037,Color,1.0,97.0,246.0,491.0,521.0,756.0,48540926.75837148,557,3717,3.0,English,3300000.0,4.5,16.0,0,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4038,Color,16.0,92.0,4.0,405.0,443.0,631.0,7680.0,704,2020,18.0,English,2000000.0,6.4,2.1296338821490473,100,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4039,Color,212.0,128.0,39.0,0.0,2.0,15.0,3766595.0,29248,17,86.0,Other-language,39961372.69991154,7.5,2.35,0,Europe,>2000,Drama,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
4040,Color,215.0,136.0,2000.0,449.0,563.0,917.0,48540926.75837148,140527,2997,447.0,English,2300000.0,8.0,1.85,13000,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
4041, Black and White,107.0,113.0,673.0,332.0,423.0,756.0,48540926.75837148,53741,2693,214.0,English,3200000.0,8.1,1.85,0,America,<=2000,Drama,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0
4042,Color,122.0,99.0,6.0,194.0,390.0,828.0,2277396.0,29239,1936,70.0,English,39961372.69991154,7.2,2.35,0,America,>2000,Drama,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
4043,Color,155.0,101.0,13.0,6.0,11.0,280.0,6517198.0,30474,308,172.0,Other-language,3000000.0,7.5,1.85,0,America,>2000,Other-gen,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4044,Color,261.0,105.0,101.0,157.0,394.0,1000.0,5776314.0,73349,2016,142.0,English,3200000.0,7.2,1.85,15000,America,>2000,Comedy,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
4045,Color,130.0,95.0,38.0,898.0,2000.0,164000.0,48540926.75837148,25542,170118,252.0,English,3200000.0,6.4,2.35,0,America,>2000,Action,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
4046,Color,94.0,109.0,644.0,559.0,783.0,1000.0,141600000.0,90177,3468,257.0,English,3000000.0,7.6,1.85,0,America,<=2000,Comedy,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
4047,Color,164.0,110.0,82.0,177.0,202.0,387.0,51100000.0,139432,1198,418.0,English,3000000.0,7.8,1.37,0,Europe,<=2000,Action,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
4048,Color,188.0,108.0,43.0,463.0,480.0,691.0,48540926.75837148,9356,1962,47.0,English,3200000.0,5.7,1.85,0,America,>2000,Other-gen,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
4049,Color,206.0,118.0,964.0,248.0,275.0,488.0,48540926.75837148,275720,1844,706.0,English,3180000.0,8.6,1.37,41000,America,<=2000,Drama,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0
